l_id,v_id_1,v_id_2,voltage,cables,wires,frequency,name,operator,ref,length_m,r_ohmkm,x_ohmkm,c_nfkm,i_th_max_a,from_relation,wkt_srid_4326
40602,1109,1152,230000,6;3;3,1,60,,,,5531.946849,,,,,,"SRID=4326;LINESTRING(-77.1035338692769 39.190280752375,-77.0365375544636 39.1856706956422)"
2391,411,30652,345000,6,1,60,,,,4791.264834,,,,,,"SRID=4326;LINESTRING(-112.005832930404 40.7578493345651,-112.030235622228 40.7293607432816)"
18783,22583,24998,230000,6,1,60,London to Middleport,,,53297.57551,,,,,,"SRID=4326;LINESTRING(-80.813062078286 42.9916714985073,-80.1826445341532 43.1083669197833)"
18580,12050,24908,,3,1,60,,,,522.3716875,,,,,,"SRID=4326;LINESTRING(-83.3945815673903 42.3699335414452,-83.3940706505724 42.375287679366)"
32580,28844,9117,,3,1,60,,,,16975.71737,,,,,,"SRID=4326;LINESTRING(-83.754178690194 33.9961827690261,-83.6992845223396 33.8470331629411)"
42034,2628,2629,,3,1,60,,,,19961.34426,,,,,,"SRID=4326;LINESTRING(-82.6812856572784 40.8508048287501,-82.5595496734723 40.6972671413453)"
15906,9699,23708,230000,3,1,60,Leeds-Boyle 230kV transmission line,,,320.4336017,,,,,,"SRID=4326;LINESTRING(-86.6550583492653 33.583135677482,-86.6573036874051 33.5858944202224)"
15964,23731,23732,230000,3,1,60,,,,274.3856589,,,,,,"SRID=4326;LINESTRING(-75.5550710847144 40.8129568839243,-75.5571506845972 40.8141474921819)"
38244,1848,15670,,3,1,60,,,,24733.38271,,,,,,"SRID=4326;LINESTRING(-92.5377355223303 44.0802240891203,-92.6589746289138 44.223101232047)"
4978,24384,28213,,3,1,60,,,,1479.102463,,,,,,"SRID=4326;LINESTRING(-81.1605680695938 42.8057336591226,-81.1521288654474 42.7972193632895)"
27817,21152,3920,500000,3,1,60,Johnsonville - Jackson 500kV transmission line,TVA,,83824.06485,,,,,,"SRID=4326;LINESTRING(-88.7928881956156 35.7092527087926,-87.9815407471109 36.0238290280714)"
10632,4148,21374,,6,1,60,Reyc1;Reyc2,,,958.3018888,,,,,,"SRID=4326;LINESTRING(-98.9721401646688 19.3521241634781,-98.9672149188963 19.3608189904873)"
27619,21014,3730,,3,1,60,,,,14355.71484,,,,,,"SRID=4326;LINESTRING(-94.7739295681138 39.570240094778,-94.891946017074 39.4832644848711)"
31317,22935,7873,115000;230000;115000;230000,3;6;3,1,60,,,,10973.27332,,,,,,"SRID=4326;LINESTRING(-117.367847237669 47.7492184722751,-117.410229076807 47.8387006468805)"
6168,22612,28662,230000,3,1,60,,,,320.2335075,,,,,,"SRID=4326;LINESTRING(-78.9707857748411 34.5867015581298,-78.9749334121384 34.5887964150539)"
30658,29648,7223,,3,1,60,,,,813.2519384,,,,,,"SRID=4326;LINESTRING(-93.2247280023442 33.3337077781063,-93.2245849103345 33.3367137773871)"
39290,5678,16732,230000,3,1,60,,FPL,,7591.827211,,,,,,"SRID=4326;LINESTRING(-80.4532200392646 25.7291474859107,-80.4770223030644 25.6828230149734)"
11613,21779,21821,115000;230000;230000;230000;230000;230000;230000;230000;230000,3,1,60,Ayer - Pratts Junction 115kV transmission line;Sandy Pond - Ayer 115kV transmission line;Comerford ‑ Tewksbury 230kV transmission line;Comerford ‑ Tewksbury 230kV transmission line;North Litchfield ‑ Tewksbury 230kV transmission line;Comerford ‑ Tewksbury 230kV transmission line;Comerford ‑ Tewksbury 230kV transmission line;Comerford ‑ Tewksbury 230kV transmission line;Comerford ‑ Tewksbury 230kV transmission line,New England Power Company,K137W,3895.301649,,,,,,"SRID=4326;LINESTRING(-71.5340622136691 42.5686602767566,-71.5796311429182 42.5743758654903)"
17261,4638,24342,,3,1,60,,,,52.51967742,,,,,,"SRID=4326;LINESTRING(-81.1936738720313 42.9740423247686,-81.1910931822743 42.9745590086183)"
20887,19145,19146,345000,3,1,60,,,,1434.02702,,,,,,"SRID=4326;LINESTRING(-84.8181074375748 39.0879726830465,-84.804474604823 39.0953228833406)"
29796,5381,6249,230000,3,1,60,,,,98278.44839,,,,,,"SRID=4326;LINESTRING(-96.8740878161135 46.9175148876282,-96.0140823439762 47.5578322433954)"
33860,8943,10537,230000,3,1,60,,,,1156.391948,,,,,,"SRID=4326;LINESTRING(-91.0860689118254 30.3856369092503,-91.0986254611443 30.3912424805456)"
24053,19876,27507,230000,3,1,60,,FPL,,165.1223918,,,,,,"SRID=4326;LINESTRING(-81.1762259744906 28.6124473953322,-81.1747319863416 28.6118826686983)"
40366,28416,897,500000,3,1,60,,Florida Power & Light,,56597.39856,,,,,,"SRID=4326;LINESTRING(-80.5629434018288 27.0573933481772,-80.376731866255 26.7095969802293)"
6866,9022,28898,345000,3,1,60,North Appleton - Werner West 345kV,American Transmission Company,,30761.66267,,,,,,"SRID=4326;LINESTRING(-88.3545119437798 44.3675596124995,-88.7188477764033 44.4193171422701)"
26238,19728,19740,230000,3,1,60,,,,17005.45709,,,,,,"SRID=4326;LINESTRING(-101.321477215035 47.3038989592257,-101.168086197179 47.3786166061157)"
27511,759,3620,345000,3,1,60,345kV transmission line,ComEd,,19764.42894,,,,,,"SRID=4326;LINESTRING(-88.2748930073617 41.3910385459572,-88.1157352047972 41.4386362945464)"
33500,10086,10104,230000,3,1,60,230kV transmission line,,,2760.497221,,,,,,"SRID=4326;LINESTRING(-86.372943228243 32.356767604667,-86.3457940189212 32.3648487973527)"
40277,29348,822,230000,3,1,60,230kV transmission line,Dominion Virginia Power,,12471.55181,,,,,,"SRID=4326;LINESTRING(-77.5290901996786 39.0764492477615,-77.5490824825151 38.9634780470967)"
26833,17788,17965,,3,1,60,,,,31520.78624,,,,,,"SRID=4326;LINESTRING(-62.9693886492657 45.1297579904322,-62.6557855259382 45.2915182667333)"
1991,28889,30478,,3,1,60,,,,1140.457211,,,,,,"SRID=4326;LINESTRING(-84.5981330426949 33.8860429727383,-84.6082885360984 33.8795754336897)"
9391,20774,20806,,3,1,60,,,,2504.828373,,,,,,"SRID=4326;LINESTRING(-72.5161061416549 46.3919447767948,-72.5295096345146 46.4109590738745)"
41713,19210,2297,287000,6,1,60,,,Victorville-Century (RS-B),20101.91073,,,,,,"SRID=4326;LINESTRING(-117.66768269112 34.1578123178345,-117.87208916996 34.1190234087223)"
27586,21007,3689,230000,6,1,60,,,,18653.93149,,,,,,"SRID=4326;LINESTRING(-107.432786430987 40.3830199841462,-107.591777303058 40.4722781243172)"
39501,11551,16984,,3,1,60,,,,19686.03132,,,,,,"SRID=4326;LINESTRING(-95.7384508488176 40.4656959063795,-95.6463066351918 40.356915525942)"
12539,22172,22230,,3,1,60,,,,5780.291533,,,,,,"SRID=4326;LINESTRING(-78.1950647453552 42.9940264111071,-78.1385692479793 42.9763834645294)"
29643,3664,6063,,3,1,60,,,,4001.641656,,,,,,"SRID=4326;LINESTRING(-77.577833360248 38.5912203333009,-77.5954970952906 38.563074419999)"
1957,6148,30464,345000,3,1,60,,,,16782.05567,,,,,,"SRID=4326;LINESTRING(-76.3880616685528 43.0403355787612,-76.3731399060358 43.1805356733742)"
11602,163,21817,280000;260000,2,1,0,,,,5617.533133,,,,,,"SRID=4326;LINESTRING(-123.0422130007 49.0921153203806,-123.075062079136 49.0607265051252)"
5341,1228,28420,500000,3;6;6,3,60,,Bonneville Power Adminstration,Slatt-Buckley,78575.77443,,,,,,"SRID=4326;LINESTRING(-120.900427655487 45.2309036585323,-120.214560064152 45.6745822427599)"
40593,1140,1143,115000;230000,3,1,60,,,,13701.51671,,,,,,"SRID=4326;LINESTRING(-76.7818246058403 39.2314212352965,-76.635465063941 39.2276393785733)"
27048,1958,20149,,3,1,60,,,,168.5690601,,,,,,"SRID=4326;LINESTRING(-77.2826273275706 37.2899233047269,-77.2807797511038 37.2924810868535)"
38217,30592,467,230000,6,2,60,,,,712.8948873,,,,,,"SRID=4326;LINESTRING(-122.244023490141 47.4637608211802,-122.239500422571 47.4671259749025)"
41669,30332,2248,230000,6;3;3,1,60,,,,14005.21666,,,,,,"SRID=4326;LINESTRING(-82.6537134955725 28.1863213515552,-82.6545813399733 28.0585404929529)"
31435,7071,7973,138000,3,1,60,,FPL,,2806.397879,,,,,,"SRID=4326;LINESTRING(-80.3094307167642 25.9669083661785,-80.3196040047339 25.9420654513131)"
36818,5898,14230,,3,1,60,,,,2768.82695,,,,,,"SRID=4326;LINESTRING(-77.6531506343997 43.178760706581,-77.6471955364008 43.2042427799529)"
20619,25915,25911,230000;115000;115000;230000;230000;115000,6;3;3;6,1,60,,,,30045.53938,,,,,,"SRID=4326;LINESTRING(-104.75085213653 40.0259031572063,-104.399749919645 40.0216524941356)"
11403,13786,18453,,3,1,60,,,,3025.110428,,,,,,"SRID=4326;LINESTRING(-96.8206774013849 34.3762221508012,-96.8507301207621 34.363533466887)"
28660,28327,4969,,3,1,60,,,,3449.928095,,,,,,"SRID=4326;LINESTRING(-104.815936831099 39.5956021168489,-104.792320937622 39.6092951118287)"
3519,3253,31113,230000,3,1,60,,,,2325.683353,,,,,,"SRID=4326;LINESTRING(-117.373113804379 48.3287170257054,-117.364433953471 48.3152515569095)"
24484,27697,27698,,6,2,60,,,,552.3908954,,,,,,"SRID=4326;LINESTRING(-111.882914943702 33.4223461538772,-111.876969623657 33.422272152171)"
26268,1298,19756,230000,6,1,60,,,,2032.066941,,,,,,"SRID=4326;LINESTRING(-80.3800767972139 25.8182772762932,-80.3695892448387 25.8289351555937)"
36975,20590,327,230000,6,1,60,,WAPA,Hurley-Tracy,10693.48643,,,,,,"SRID=4326;LINESTRING(-121.421719985237 38.5840997587347,-121.355201644269 38.5083230627864)"
2443,26863,30672,,3,1,60,,,,2882.715364,,,,,,"SRID=4326;LINESTRING(-104.59567239328 38.226472167076,-104.580228528321 38.2131603217359)"
41803,2327,2372,345000,6,1,60,,ATSI,,4734.291029,,,,,,"SRID=4326;LINESTRING(-81.5714515807411 41.3611441661127,-81.5984570772511 41.3940079036955)"
30639,7197,7196,345000,3,1,60,,,,201686.6994,,,,,,"SRID=4326;LINESTRING(-104.240869838845 32.8143760505451,-106.138167065238 32.5194010044035)"
35731,13040,13042,,3,1,60,,,,5527.201319,,,,,,"SRID=4326;LINESTRING(-93.3907436335686 36.6797845159773,-93.3351704364863 36.6592706465481)"
4844,5979,28143,345000,3,1,60,,,,24484.67792,,,,,,"SRID=4326;LINESTRING(-77.6726100592751 43.0539022959789,-77.3838584148322 43.0550984598211)"
12537,22228,22229,,3,1,60,,,,38.14830735,,,,,,"SRID=4326;LINESTRING(-77.9568722256891 43.210430362069,-77.9568197640765 43.2107847018372)"
17095,10722,24292,,3,1,60,,,,891.0304454,,,,,,"SRID=4326;LINESTRING(-74.6511429371662 49.7838873250577,-74.6421171242195 49.791380785436)"
29401,22112,5790,230000,3,1,60,,,,13897.22982,,,,,,"SRID=4326;LINESTRING(-78.5694098820697 42.8001911144646,-78.4199885496894 42.764394055098)"
32965,28962,9529,230000,6;3;3;3;3;3;3,1,60,,,,19151.23848,,,,,,"SRID=4326;LINESTRING(-122.269378317293 39.368147388376,-122.262994447378 39.5395164997738)"
37157,6958,358,230000,3;6,1,60,Pickering to Cherrywood 230kV,Hydro One,H24C,4770.543141,,,,,,"SRID=4326;LINESTRING(-79.0732444271285 43.8313567529761,-79.113539417677 43.8520446722016)"
23489,19193,27260,230000,6,1,60,,Tampa Electric,,45.71872918,,,,,,"SRID=4326;LINESTRING(-82.4077273856368 27.9232462531333,-82.4077211872614 27.9228178764398)"
16952,10697,24204,,3,1,60,,,,957.4334515,,,,,,"SRID=4326;LINESTRING(-86.7484599998803 30.4121522193465,-86.7418135960739 30.4156122898323)"
34946,4548,12010,,3,1,60,,,,4112.24944,,,,,,"SRID=4326;LINESTRING(-83.2752940189884 42.6185825861669,-83.258910016148 42.6485532438186)"
27569,3671,3672,,3,1,60,,,,178.4983705,,,,,,"SRID=4326;LINESTRING(-104.702367754809 38.6320872679227,-104.706732839749 38.6288054263864)"
35910,9203,183,138000,3;6,1,60,,,,3157.684359,,,,,,"SRID=4326;LINESTRING(-87.9035718104698 42.0815092166811,-87.8969087755987 42.0505405528427)"
38216,19320,467,230000,6;3;6;3,2,60,,,,3287.454084,,,,,,"SRID=4326;LINESTRING(-122.196196578559 47.4704916782754,-122.239500422571 47.4671259749025)"
5559,29618,28480,,3,1,60,,,,5627.053685,,,,,,"SRID=4326;LINESTRING(-78.7681142890229 42.9038927737348,-78.7696481791532 42.8515422840533)"
5658,4474,28504,500000,3,1,60,,Duke,,8003.218933,,,,,,"SRID=4326;LINESTRING(-81.0858640358191 35.0631667882303,-81.1214757648334 34.9977272896202)"
13399,17632,18703,,3,1,60,,,,1202.160646,,,,,,"SRID=4326;LINESTRING(-80.8398943116114 35.4154919431273,-80.8534002074671 35.4166152900115)"
4626,2219,29599,230000,3,1,60,,,,7400.421377,,,,,,"SRID=4326;LINESTRING(-122.932951853163 44.0312925263067,-123.016317058225 43.9968726405155)"
21293,20266,26203,230000;115000,3,1,60,,,,1549.974493,,,,,,"SRID=4326;LINESTRING(-105.015442638967 39.6313005784385,-105.020000061898 39.6177782073961)"
27803,18584,3902,,3,1,60,Rea Line,,,98021.12089,,,,,,"SRID=4326;LINESTRING(-94.3285009226299 41.1117139740389,-94.8433055816106 40.3459747276456)"
33483,23911,10093,230000;115000;230000;115000,9;3;6,1,60,,,,3322.825535,,,,,,"SRID=4326;LINESTRING(-88.0891292272469 30.7562425041431,-88.0593237896906 30.7634130097304)"
5054,30595,28250,230000;115000,6,1,60,,,,6588.538249,,,,,,"SRID=4326;LINESTRING(-104.810545437414 40.7834163941209,-104.809900552676 40.7242876196496)"
39202,16627,16632,230000,3,1,60,,Progress Energy,,3329.391533,,,,,,"SRID=4326;LINESTRING(-82.5942714027898 29.6696405390732,-82.5796769506487 29.6900964799328)"
39378,1219,562,500000,3,1,60,,,Lower Monumental - Little Goose,38594.91215,,,,,,"SRID=4326;LINESTRING(-118.053105358157 46.5822598826098,-118.545032466006 46.5501825469556)"
26367,1410,19816,230000,6;3;3,1,60,,,,21118.68961,,,,,,"SRID=4326;LINESTRING(-77.5662085371351 39.6717627172103,-77.5820233137632 39.4899503000525)"
14201,3249,22938,230000,3,1,60,,,,396.1908867,,,,,,"SRID=4326;LINESTRING(-117.026027290677 46.4310411276124,-117.032582319243 46.4308868635905)"
27528,29356,3512,230000,3,1,60,,,,54753.81522,,,,,,"SRID=4326;LINESTRING(-104.020868161232 39.6859863722772,-104.577349818568 39.6388031915372)"
7077,6665,28998,230000,3;6,1,60,,,,12268.67424,,,,,,"SRID=4326;LINESTRING(-77.7591070979615 36.0317524245049,-77.8333625512998 35.9515228089724)"
7078,9858,28998,230000,3,1,60,,,,22377.93329,,,,,,"SRID=4326;LINESTRING(-78.0168853004047 36.0746157090634,-77.8333625512998 35.9515228089724)"
11949,5361,21969,230000,6,1,60,Turkey Point - Three Lakes,FPL,,1398.927287,,,,,,"SRID=4326;LINESTRING(-80.3965819705396 25.6401387677019,-80.4051521096325 25.6285349252161)"
10705,4280,21411,,3,1,60,,,,13.33495915,,,,,,"SRID=4326;LINESTRING(-96.1894714244793 19.1765614141285,-96.1881354621414 19.1778448901629)"
20053,25617,25633,240000,3,1,60,,,,137139.3539,,,,,,"SRID=4326;LINESTRING(-114.431383661788 53.45319640995,-114.298914676394 52.2678223925957)"
39285,14421,16723,230000,6,1,60,,,,1856.363846,,,,,,"SRID=4326;LINESTRING(-98.0049244772018 22.2232272802296,-98.0242131404839 22.233784205923)"
5489,2986,28461,230000,3,1,60,,,,1499.921667,,,,,,"SRID=4326;LINESTRING(-76.7046990958994 40.1682824069727,-76.7241813065241 40.1529815652027)"
5738,21611,28523,,3,1,60,,,,7054.120355,,,,,,"SRID=4326;LINESTRING(-96.9526508169416 46.7752547965352,-96.9486098424076 46.8350337297168)"
5294,20798,28404,,3,1,60,,,,5652.449911,,,,,,"SRID=4326;LINESTRING(-72.5565641959265 46.4075077037211,-72.6009067772738 46.365102562524)"
6468,7356,28752,345000,3,1,60,,,,37934.94804,,,,,,"SRID=4326;LINESTRING(-94.8375356984614 33.0550632592965,-94.6988389751664 32.7443585414553)"
7702,15052,29246,,3,1,60,,,,311.4881198,,,,,,"SRID=4326;LINESTRING(-79.7209960041998 41.0085875244008,-79.7174547278492 41.0058702684922)"
28359,4599,4593,,3,1,60,,,,24107.3089,,,,,,"SRID=4326;LINESTRING(-95.1182144133348 39.5259833851799,-94.9828905743693 39.3372322461583)"
9944,21051,21052,,3,1,60,,,,2811.985427,,,,,,"SRID=4326;LINESTRING(-70.4759864071715 47.5511504672551,-70.4443055220464 47.5645517149313)"
10601,21360,21359,,3,1,60,,,,2951.856054,,,,,,"SRID=4326;LINESTRING(-65.1351982328518 45.935429167099,-65.1632368088259 45.9175398752135)"
34079,28974,10829,,3,1,60,,,,73719.66514,,,,,,"SRID=4326;LINESTRING(-114.142591319086 48.3626831785922,-114.858208289859 48.7076958453774)"
34661,4384,11646,,3,1,60,,,,2435.48874,,,,,,"SRID=4326;LINESTRING(-82.394310448815 42.9314330396937,-82.428207883648 42.9347939696483)"
8687,18244,18246,,3,1,60,,,,2495.850955,,,,,,"SRID=4326;LINESTRING(-81.7323000236879 33.2321007172795,-81.7580909249896 33.2266440126)"
22417,15438,26760,138000;345000,3,1,60,,,,151.7002401,,,,,,"SRID=4326;LINESTRING(-102.223219190402 31.1536188420053,-102.220606193139 31.1504149248575)"
31433,7971,7973,230000,3,1,60,,,,7238.973449,,,,,,"SRID=4326;LINESTRING(-80.2869890666751 26.0015573286977,-80.3196040047339 25.9420654513131)"
32740,9280,9287,345000,3,1,60,Gibson - Albion 345kV,,,10503.17955,,,,,,"SRID=4326;LINESTRING(-87.7638024331772 38.3744801154846,-87.8629758462251 38.3591138157593)"
4086,6877,31324,,3,1,60,,,,16822.85097,,,,,,"SRID=4326;LINESTRING(-123.155735050508 49.792029765456,-123.168119906891 49.9375000039824)"
9611,331,20891,230000,3,1,60,,,,526.6091467,,,,,,"SRID=4326;LINESTRING(-122.179397843842 47.8546895166652,-122.175808235208 47.8583528857335)"
30082,22614,6619,230000,3,1,60,,,,135.446823,,,,,,"SRID=4326;LINESTRING(-122.327246944457 47.5669555759475,-122.330168030455 47.5681612807112)"
5359,20954,28423,230000,6,1,60,,,,6932.566697,,,,,,"SRID=4326;LINESTRING(-104.888751976806 40.5961435832348,-104.813177406778 40.6073086366282)"
15954,5,23728,230000,3,1,60,,,,17181.29704,,,,,,"SRID=4326;LINESTRING(-75.5181201413605 40.7131278604394,-75.3722906043601 40.8218571696781)"
20513,13670,25858,,3,1,60,,,,1040.365955,,,,,,"SRID=4326;LINESTRING(-111.945048393254 33.5919377464626,-111.94362003633 33.5822951642782)"
36052,11631,13411,230000,3,1,60,,,,27515.7704,,,,,,"SRID=4326;LINESTRING(-62.6488995801605 45.6228616923441,-62.9670983535547 45.5140612263366)"
6999,3414,28957,230000,3,1,60,,,,8073.395818,,,,,,"SRID=4326;LINESTRING(-122.754326987112 42.3639220096252,-122.823132029312 42.3463115615427)"
9338,28404,20776,,3,1,60,,,,1008.408976,,,,,,"SRID=4326;LINESTRING(-72.6009067772738 46.365102562524,-72.6117934280779 46.356144197026)"
14685,8448,23164,345000,6;3;3,1,60,,,,2180.794013,,,,,,"SRID=4326;LINESTRING(-97.3530381861602 32.612628711298,-97.3565162108598 32.5924035161644)"
4239,29391,29492,,3,1,60,,,,2016.861275,,,,,,"SRID=4326;LINESTRING(-100.751510493043 46.8115928124582,-100.72889240596 46.8128130629609)"
27905,2177,4034,,3,1,60,,,,3611.183145,,,,,,"SRID=4326;LINESTRING(-85.1610967649361 34.9967972131328,-85.1508305462859 35.0292291490811)"
29372,22108,5758,230000,6,1,60,,,,354.5196443,,,,,,"SRID=4326;LINESTRING(-117.506402398945 49.060537613733,-117.513470002567 49.059352274908)"
13008,18637,18653,,3,1,60,,,,12999.61373,,,,,,"SRID=4326;LINESTRING(-87.1091019272425 37.4558289675028,-87.125852902177 37.3655540093496)"
16277,10090,23884,,3,1,60,,,,1981.604794,,,,,,"SRID=4326;LINESTRING(-78.3005686599381 48.2245664735429,-78.2882071944098 48.2219317029714)"
28215,21498,4420,,3,1,60,,,,1392.146417,,,,,,"SRID=4326;LINESTRING(-107.386085085491 24.7558370124181,-107.392177810962 24.7690951356131)"
40956,21240,1469,,3,1,60,,,,2180.606812,,,,,,"SRID=4326;LINESTRING(-94.5230866132906 38.9636292993391,-94.5275533605431 38.945556282666)"
1693,4900,30350,,3,1,60,,,,642.5891768,,,,,,"SRID=4326;LINESTRING(-112.153119195432 33.4201946026637,-112.160720645563 33.4180452819004)"
32312,4893,8831,,3,1,60,,,,18141.82159,,,,,,"SRID=4326;LINESTRING(-83.4510750902793 31.2042781377755,-83.2602084370875 31.207845375946)"
38920,16372,16337,230000;138000;230000;230000;138000,6;3;3;3,1,60,,FPL,,20150.70946,,,,,,"SRID=4326;LINESTRING(-82.4475447674765 27.2612315972904,-82.3733880433168 27.1356344428931)"
4307,1105,29507,,3,1,60,,,,24395.90971,,,,,,"SRID=4326;LINESTRING(-85.0137370759029 34.8570450412714,-85.2801214612877 34.838742950492)"
31661,6757,8222,230000,3,1,60,,,,749.9128946,,,,,,"SRID=4326;LINESTRING(-85.0454178734464 33.4069095297791,-85.0379699108218 33.4029207345802)"
5356,20945,28423,115000,3,1,60,,PRPA,,157.9076385,,,,,,"SRID=4326;LINESTRING(-104.810831570072 40.6036686125399,-104.813177406778 40.6073086366282)"
35905,13260,13261,,3,1,60,,,,3987.415093,,,,,,"SRID=4326;LINESTRING(-93.5874821238122 36.5794191084948,-93.6123546452441 36.6064825526615)"
34421,2645,11322,,3,1,60,,,,1258.750734,,,,,,"SRID=4326;LINESTRING(-84.3576261816924 42.2470026148702,-84.3763762578004 42.2478761309008)"
17632,24499,24500,,3,1,60,,,,5632.357827,,,,,,"SRID=4326;LINESTRING(-93.3589301921957 44.6958042687795,-93.358801373784 44.7464532600359)"
324,1939,29777,230000,3,1,60,Yadkin - Greenwich 230kV transmission line;Yadkin - Huntsman 230kV transmission line,Dominion,262,10792.1942,,,,,,"SRID=4326;LINESTRING(-76.1938417368075 36.8129112092327,-76.291672486662 36.7591454747654)"
4139,17253,29451,,3,1,60,,,,14583.61955,,,,,,"SRID=4326;LINESTRING(-91.2731478492432 38.1667562297765,-91.3974890430153 38.0863016066287)"
28283,4474,4507,500000,3,1,60,,Duke,,5772.032628,,,,,,"SRID=4326;LINESTRING(-81.0858640358191 35.0631667882303,-81.0667704104281 35.1129609434069)"
8720,18248,18254,,3,1,60,,,,9113.619366,,,,,,"SRID=4326;LINESTRING(-81.7459059069812 33.2126249774723,-81.6510308772381 33.2157280037166)"
33099,8618,9681,230000,3,1,60,,,,25507.18715,,,,,,"SRID=4326;LINESTRING(-108.480061489042 45.7739984319009,-108.17516864093 45.7827569448522)"
7715,278,29248,,3,1,60,,,,20689.89754,,,,,,"SRID=4326;LINESTRING(-117.919647737973 34.5090173009687,-118.119337841805 34.4861310920513)"
42670,4087,3259,400000,3;6,1,60,,,,32215.6884,,,,,,"SRID=4326;LINESTRING(-99.0597425214239 19.3649523264704,-99.1598527321557 19.157668705361)"
6273,25378,28692,230000,3;6;6;6,1,60,Middleport to ? 230kV,Hydro One,,22071.48346,,,,,,"SRID=4326;LINESTRING(-79.8476447983994 43.1851683989866,-80.0355265533612 43.134779635273)"
